"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"151";NA;NA;NA;NA;NA
"152";NA;NA;NA;NA;NA
"153";NA;NA;NA;NA;NA
"154";NA;NA;NA;NA;NA
"155";NA;NA;NA;NA;NA
"156";NA;NA;NA;NA;NA
"157";NA;NA;NA;NA;NA
"158";NA;NA;NA;NA;NA
"159";NA;NA;NA;NA;NA
"160";NA;NA;NA;NA;NA
"161";NA;NA;NA;NA;NA
"162";NA;NA;NA;NA;NA
"163";NA;NA;NA;NA;NA
"164";NA;NA;NA;NA;NA
"165";NA;NA;NA;NA;NA
"166";NA;NA;NA;NA;NA
"167";NA;NA;NA;NA;NA
"168";NA;NA;NA;NA;NA
"169";NA;NA;NA;NA;NA
"170";NA;NA;NA;NA;NA
"171";NA;NA;NA;NA;NA
"172";NA;NA;NA;NA;NA
"173";NA;NA;NA;NA;NA
"174";NA;NA;NA;NA;NA
"175";NA;NA;NA;NA;NA
"176";NA;NA;NA;NA;NA
"177";NA;NA;NA;NA;NA
"178";NA;NA;NA;NA;NA
"179";NA;NA;NA;NA;NA
"180";NA;NA;NA;NA;NA
"181";NA;NA;NA;NA;NA
"182";NA;NA;NA;NA;NA
"183";NA;NA;NA;NA;NA
"184";NA;NA;NA;NA;NA
"185";NA;NA;NA;NA;NA
"186";NA;NA;NA;NA;NA
"187";NA;NA;NA;NA;NA
"188";NA;NA;NA;NA;NA
"189";NA;NA;NA;NA;NA
"190";NA;NA;NA;NA;NA
"191";NA;NA;NA;NA;NA
"192";NA;NA;NA;NA;NA
"193";NA;NA;NA;NA;NA
"194";NA;NA;NA;NA;NA
"195";NA;NA;NA;NA;NA
"196";NA;NA;NA;NA;NA
"197";NA;NA;NA;NA;NA
"198";NA;NA;NA;NA;NA
"199";NA;NA;NA;NA;NA
"200";NA;NA;NA;NA;NA
